"Index_Product","sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
"3180","3467998","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3181","3468160","810.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3182","3468209","3.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.79","0.0","Yes","No","No","Yes","No","No"
"3183","3468534","23.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","1.0","25.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","Yes","Yes","No","No"
"3184","3470485","2.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3185","3470592","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3186","3470748","1.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3187","3471290","85.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","Yes","Yes","No","No"
"3188","3471694","132.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","Yes","Yes","No","No"
"3189","3471782","50.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3190","3472041","11.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","0.56","0.0","No","No","No","Yes","No","No"
"3191","3472309","280.0","NULL","0.0","0.0","0.0","0.0","3.0","5.0","16.0","23.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3192","3472323","1.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.98","0.98","0.0","No","No","No","Yes","No","No"
"3193","3473085","10.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3194","3473125","7.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.99","0.94","0.0","No","No","No","Yes","No","No"
"3195","3473980","6.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3196","3474119","14.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.97","0.96","0.0","No","No","No","Yes","No","No"
"3197","3474622","1.0","NULL","0.0","0.0","0.0","0.0","1.0","2.0","5.0","6.0","1.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3198","3474963","43.0","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3199","3476017","0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.5","0.28","0.0","No","No","No","Yes","No","No"
"3200","3476721","3.0","NULL","0.0","0.0","0.0","0.0","0.0","1.0","2.0","2.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","Yes","Yes","No","No"
"3201","3476792","28.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3202","3476867","21.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3203","3477486","3.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3204","3477916","4.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No","No"
"3205","3477952","1.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.97","0.98","0.0","No","No","Yes","Yes","No","No"
"3206","3479555","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","No","No","No"
"3207","3479588","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3208","3479726","23.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","Yes","Yes","No","No"
"3209","3479961","3.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3210","3480255","61.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3211","3480842","39.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","No"
"3212","3481943","2.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.37","0.34","0.0","No","No","No","Yes","No","No"
"3213","3482411","69.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3214","3482615","8.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3215","3483211","11.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3216","3483347","8.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3217","3483417","90.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","No","No","No"
"3218","3483489","4.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3219","3483639","3.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.82","0.81","0.0","No","No","No","Yes","No","No"
"3220","3483684","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.98","0.98","0.0","No","No","Yes","Yes","No","No"
"3221","3483912","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3222","3484173","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.54","0.56","0.0","No","No","No","Yes","No","No"
"3223","3484552","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3224","3485036","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3225","3485560","718.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","No","0.0","-99.0","-99.0","0.0","No","No","No","No","No","No"
"3226","3486380","1.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3227","3486889","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3228","3486927","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3229","3487072","42.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3230","3487310","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3231","3487718","5.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3232","3488860","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3233","3489438","7.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3234","3489471","2.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.57","0.68","0.0","No","No","No","Yes","No","No"
"3235","3490549","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3236","3490917","165.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","No","No","No"
"3237","3491592","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.0","0.0","0.0","No","No","No","Yes","No","No"
"3238","3491652","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3239","3491654","46.0","NULL","11.0","0.0","0.0","0.0","13.0","43.0","91.0","154.0","21.0","No","0.0","-99.0","-99.0","0.0","No","No","No","No","No","No"
"3240","3491738","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.93","0.87","0.0","No","No","No","Yes","No","No"
"3241","3492127","59.0","NULL","0.0","0.0","0.0","0.0","1.0","4.0","7.0","8.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3242","3492191","3.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","No","0.0","-99.0","-99.0","0.0","No","No","No","No","No","No"
"3243","3492654","9.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3244","3493459","100.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3245","3493568","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.78","0.0","No","No","No","Yes","No","No"
"3246","3493610","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3247","3494000","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3248","3494028","10.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3249","3494151","4.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.48","0.36","0.0","No","No","No","Yes","No","No"
"3250","3494295","4.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3251","3494361","10.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3252","3494760","261.0","NULL","0.0","362.0","387.0","387.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3253","3494859","6.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3254","3495056","2.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.98","0.98","0.0","No","No","No","Yes","No","No"
"3255","3495448","1076.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3256","3495526","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.93","0.87","0.0","No","No","Yes","Yes","No","No"
"3257","3495822","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3258","3496058","3.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","-99.0","-99.0","0.0","Yes","No","Yes","Yes","No","No"
"3259","3496279","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3260","3497189","86.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3261","3500852","40.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3262","3501147","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3263","3502461","14.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3264","3504297","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3265","3504526","3.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","No","0.0","-99.0","-99.0","0.0","No","No","No","No","No","No"
"3266","3504824","13.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3267","3504864","23.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","No","No","No"
"3268","3506131","4.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3269","3506403","18.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","-99.0","-99.0","0.0","No","No","Yes","No","No","No"
"3270","3506479","106.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3271","3508027","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3272","3509115","8.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3273","3509163","8.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","-99.0","-99.0","0.0","No","No","Yes","No","No","No"
"3274","3510281","6.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3275","3510319","2.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","Yes","Yes","No","No"
"3276","3510563","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3277","3510746","2.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3278","3510784","1.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","Yes","Yes","No","No"
"3279","3513005","3.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","Yes","Yes","No","No"
"3280","3513892","25.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3281","3514075","12.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3282","3516607","12509.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","No","0.0","1.0","1.0","0.0","No","No","No","Yes","No","No"
"3283","3516849","4.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3284","3517035","9.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","3.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3285","3517153","32.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","No","0.0","0.75","0.72","0.0","Yes","No","Yes","Yes","No","No"
"3286","3517195","28.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.7","0.66","0.0","No","No","No","Yes","No","No"
"3287","3517256","5.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3288","3517497","10.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.0","0.79","0.0","No","No","Yes","Yes","No","No"
"3289","3517651","11.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.94","0.83","0.0","No","No","No","Yes","No","No"
"3290","3517708","3.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.57","0.68","0.0","No","No","No","Yes","No","No"
"3291","3517890","60.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3292","3518199","2.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3293","3518259","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3294","3518413","1.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3295","3519435","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3296","3519642","5.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","Yes","Yes","No","No"
"3297","3519685","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","Yes","Yes","No","No"
"3298","3520093","22.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3299","3520383","44.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3300","3520434","9.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","No","0.0","-99.0","-99.0","0.0","No","No","No","No","No","No"
"3301","3520522","56.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","Yes","No","No","No"
"3302","3520535","11.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3303","3521001","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3304","3521030","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.96","0.96","0.0","No","No","No","Yes","No","No"
"3305","3521288","74.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","0.0","0.0","No","No","No","Yes","No","No"
"3306","3521420","172.0","NULL","0.0","0.0","0.0","0.0","0.0","1.0","2.0","4.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3307","3521515","7.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","No","0.0","0.91","0.86","0.0","No","No","No","Yes","No","No"
"3308","3521964","10.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.0","0.0","0.0","No","No","Yes","Yes","No","No"
"3309","3522016","11.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.1","0.11","0.0","No","No","No","Yes","No","No"
"3310","3522215","4.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","No"
"3311","3522311","101.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","No","No","No"
"3312","3522363","2.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3313","3523059","45.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","No","No","No"
"3314","3523448","149.0","NULL","0.0","0.0","0.0","0.0","1.0","7.0","17.0","23.0","1.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3315","3523753","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3316","3523811","32.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","No","0.0","1.0","1.0","0.0","No","No","No","Yes","No","No"
"3317","3524371","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3318","3524699","8.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","1.0","1.0","0.0","No","No","No","Yes","No","No"
"3319","3525576","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","Yes","Yes","No","No"
"3320","3525800","5.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"3321","3525871","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3322","3525901","52.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"3323","3526869","100.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
